row,id,travel_datetime,travel_date,pointtype,name,sleepcategory,nonights,next_id,next_travel_datetime,next_travel_date,next_pointtype,next_name,day_diff_to_next_entry,status,
1136,1136,5/22/2025 0:04,5/22/2025,sleep,Roberto apartment,couchsurfing,2,1137,5/24/2025 0:00,5/24/2025,waypoint,Madrid Gas station,2,match,
1137,1137,5/24/2025 0:00,5/24/2025,waypoint,Madrid Gas station,,0,1138,5/24/2025 0:02,5/24/2025,waypoint,Mostoles,0,not_sleep,
1138,1138,5/24/2025 0:02,5/24/2025,waypoint,Mostoles,,0,1139,5/24/2025 0:04,5/24/2025,waypoint,Rest area Madrid,0,not_sleep,
1139,1139,5/24/2025 0:04,5/24/2025,waypoint,Rest area Madrid,,0,1140,5/24/2025 0:05,5/24/2025,waypoint,Arroyomolino,0,not_sleep,
1140,1140,5/24/2025 0:05,5/24/2025,waypoint,Arroyomolino,,0,1141,5/24/2025 0:06,5/24/2025,waypoint,Coimbra,0,not_sleep,
1141,1141,5/24/2025 0:06,5/24/2025,waypoint,Coimbra,,0,1142,5/24/2025 0:08,5/24/2025,waypoint,Rest area las Esparteras,0,not_sleep,
1142,1142,5/24/2025 0:08,5/24/2025,waypoint,Rest area las Esparteras,,0,1143,5/24/2025 0:09,5/24/2025,sleep,Campo,0,not_sleep,
1143,1143,5/24/2025 0:09,5/24/2025,sleep,Campo,camping,1,1144,5/25/2025 0:00,5/25/2025,waypoint,Rest area las Esperteras,1,match,
1144,1144,5/25/2025 0:00,5/25/2025,waypoint,Rest area las Esperteras,,0,1145,5/25/2025 0:01,5/25/2025,waypoint,Navalmoral de la Mata,0,not_sleep,
1145,1145,5/25/2025 0:01,5/25/2025,waypoint,Navalmoral de la Mata,,0,1146,5/25/2025 0:02,5/25/2025,waypoint,Rest area before Trujilo,0,not_sleep,
1146,1146,5/25/2025 0:02,5/25/2025,waypoint,Rest area before Trujilo,,0,1147,5/25/2025 0:04,5/25/2025,waypoint,A bit before Caceres,0,not_sleep,
1147,1147,5/25/2025 0:04,5/25/2025,waypoint,A bit before Caceres,,0,1148,5/25/2025 0:06,5/25/2025,sleep,Albergue Caceres,0,not_sleep,
1148,1148,5/25/2025 0:06,5/25/2025,sleep,Albergue Caceres,hostel,1,1149,5/26/2025 0:00,5/26/2025,sleep,Casar de Caceres,1,match,
1149,1149,5/26/2025 0:00,5/26/2025,sleep,Casar de Caceres,camping,1,1150,5/27/2025 0:00,5/27/2025,sleep,Canaveral,1,match,
1150,1150,5/27/2025 0:00,5/27/2025,sleep,Canaveral,camping,1,1151,5/28/2025 0:00,5/28/2025,sleep,Galisteo,1,match,
1151,1151,5/28/2025 0:00,5/28/2025,sleep,Galisteo,camping,1,1152,5/29/2025 0:00,5/29/2025,waypoint,Olivia de Plasencia,1,match,
1152,1152,5/29/2025 0:00,5/29/2025,waypoint,Olivia de Plasencia,,0,1153,5/29/2025 0:02,5/29/2025,waypoint,Gas station,0,not_sleep,
1153,1153,5/29/2025 0:02,5/29/2025,waypoint,Gas station,,0,1154,5/29/2025 0:03,5/29/2025,waypoint,Ermita,0,not_sleep,
1154,1154,5/29/2025 0:03,5/29/2025,waypoint,Ermita,,0,1155,5/29/2025 0:05,5/29/2025,waypoint,Villar de Plasencia,0,not_sleep,
1155,1155,5/29/2025 0:05,5/29/2025,waypoint,Villar de Plasencia,,0,1156,5/29/2025 0:07,5/29/2025,sleep,Villars de Plasencia,0,not_sleep,
1156,1156,5/29/2025 0:07,5/29/2025,sleep,Villars de Plasencia,house,1,1157,5/30/2025 0:00,5/30/2025,waypoint,"Villar de Plasencia, highway entrance",1,match,
1157,1157,5/30/2025 0:00,5/30/2025,waypoint,"Villar de Plasencia, highway entrance",,0,1158,5/30/2025 0:01,5/30/2025,waypoint,Aldeanueva del Camino,0,not_sleep,
1158,1158,5/30/2025 0:01,5/30/2025,waypoint,Aldeanueva del Camino,,0,1159,5/30/2025 0:04,5/30/2025,waypoint,Banos de Montemayor,0,not_sleep,
1159,1159,5/30/2025 0:04,5/30/2025,waypoint,Banos de Montemayor,,0,1160,5/30/2025 0:24,5/30/2025,sleep,Puerto de Bejar,0,not_sleep,
1160,1160,5/30/2025 0:24,5/30/2025,sleep,Puerto de Bejar,camping,1,1161,5/31/2025 0:00,5/31/2025,sleep,Fuenteroble de Salvatierra,1,match,
1161,1161,5/31/2025 0:00,5/31/2025,sleep,Fuenteroble de Salvatierra,camping,1,1162,6/1/2025 0:00,6/1/2025,sleep,San Pedro de Rozados,1,match,
1162,1162,6/1/2025 0:00,6/1/2025,sleep,San Pedro de Rozados,camping,1,1163,6/2/2025 0:00,6/2/2025,sleep,Albergue Salamanca,1,match,
1163,1163,6/2/2025 0:00,6/2/2025,sleep,Albergue Salamanca,hostel,1,1164,6/3/2025 0:00,6/3/2025,waypoint,Salamanca train station,1,match,
1164,1164,6/3/2025 0:00,6/3/2025,waypoint,Salamanca train station,,0,1165,6/3/2025 0:01,6/3/2025,sleep,Robertos apartment,0,not_sleep,
1165,1165,6/3/2025 0:01,6/3/2025,sleep,Robertos apartment,couchsurfing,1,1166,6/4/2025 0:00,6/4/2025,waypoint,Atocha,1,match,
1166,1166,6/4/2025 0:00,6/4/2025,waypoint,Atocha,,0,1167,6/4/2025 0:01,6/4/2025,waypoint,Alcala de Henares,0,not_sleep,
1167,1167,6/4/2025 0:01,6/4/2025,waypoint,Alcala de Henares,,0,1168,6/4/2025 0:03,6/4/2025,waypoint,Alcala de Henares,0,not_sleep,
1168,1168,6/4/2025 0:03,6/4/2025,waypoint,Alcala de Henares,,0,1169,6/4/2025 0:04,6/4/2025,waypoint,Meco,0,not_sleep,
1169,1169,6/4/2025 0:04,6/4/2025,waypoint,Meco,,0,1170,6/4/2025 0:05,6/4/2025,waypoint,Rest area,0,not_sleep,
1170,1170,6/4/2025 0:05,6/4/2025,waypoint,Rest area,,0,1171,6/4/2025 0:06,6/4/2025,waypoint,Rest Area,0,not_sleep,
1171,1171,6/4/2025 0:06,6/4/2025,waypoint,Rest Area,,0,1172,6/4/2025 0:07,6/4/2025,waypoint,Rest area puerto de Barcelona,0,not_sleep,
1172,1172,6/4/2025 0:07,6/4/2025,waypoint,Rest area puerto de Barcelona,,0,1173,6/4/2025 0:08,6/4/2025,waypoint,Barcelona,0,not_sleep,
1173,1173,6/4/2025 0:08,6/4/2025,waypoint,Barcelona,,0,1174,6/4/2025 0:10,6/4/2025,sleep,Rocket Hostel Barcelona,0,not_sleep,
1174,1174,6/4/2025 0:10,6/4/2025,sleep,Rocket Hostel Barcelona,hostel,1,1175,6/5/2025 0:00,6/5/2025,waypoint,Cerdanyola del Valles,1,match,
1175,1175,6/5/2025 0:00,6/5/2025,waypoint,Cerdanyola del Valles,,0,1176,6/5/2025 0:03,6/5/2025,waypoint,Cerdanyola,0,not_sleep,
1176,1176,6/5/2025 0:03,6/5/2025,waypoint,Cerdanyola,,0,1177,6/5/2025 0:04,6/5/2025,sleep,Rest area Barcelona,0,not_sleep,
1177,1177,6/5/2025 0:04,6/5/2025,sleep,Rest area Barcelona,camping,1,1178,6/6/2025 0:00,6/6/2025,waypoint,Rest area,1,match,
1178,1178,6/6/2025 0:00,6/6/2025,waypoint,Rest area,,0,1179,6/6/2025 0:01,6/6/2025,waypoint,Verges,0,not_sleep,
1179,1179,6/6/2025 0:01,6/6/2025,waypoint,Verges,,0,1180,6/6/2025 0:02,6/6/2025,waypoint,Perpignan Peage,0,not_sleep,
1180,1180,6/6/2025 0:02,6/6/2025,waypoint,Perpignan Peage,,0,1181,6/6/2025 0:03,6/6/2025,waypoint,Narbonne peage,0,not_sleep,
1181,1181,6/6/2025 0:03,6/6/2025,waypoint,Narbonne peage,,0,1182,6/6/2025 0:05,6/6/2025,waypoint,Narbonne peage 2,0,not_sleep,
1182,1182,6/6/2025 0:05,6/6/2025,waypoint,Narbonne peage 2,,0,1183,6/6/2025 0:05,6/6/2025,waypoint,Bezier,0,not_sleep,
1183,1183,6/6/2025 0:05,6/6/2025,waypoint,Bezier,,0,1184,6/6/2025 0:06,6/6/2025,waypoint,Crossing to Sete,0,not_sleep,
1184,1184,6/6/2025 0:06,6/6/2025,waypoint,Crossing to Sete,,0,1185,6/6/2025 0:08,6/6/2025,waypoint,Aire Montpellier,0,not_sleep,
1185,1185,6/6/2025 0:08,6/6/2025,waypoint,Aire Montpellier,,0,1186,6/6/2025 0:10,6/6/2025,waypoint,Montpellier,0,not_sleep,
1186,1186,6/6/2025 0:10,6/6/2025,waypoint,Montpellier,,0,1187,6/6/2025 0:11,6/6/2025,waypoint,Aubais,0,not_sleep,
1187,1187,6/6/2025 0:11,6/6/2025,waypoint,Aubais,,0,1188,6/6/2025 0:12,6/6/2025,sleep,Chloes house,0,not_sleep,
1188,1188,6/6/2025 0:12,6/6/2025,sleep,Chloes house,friends,1,1189,6/7/2025 0:00,6/7/2025,sleep,Salad Festival,1,match,
1189,1189,6/7/2025 0:00,6/7/2025,sleep,Salad Festival,camping,1,1190,6/8/2025 0:00,6/8/2025,sleep,Chloes house,1,match,
1190,1190,6/8/2025 0:00,6/8/2025,sleep,Chloes house,friends,1,1191,6/9/2025 0:00,6/9/2025,waypoint,Aire Ambrussum,1,match,
1191,1191,6/9/2025 0:00,6/9/2025,waypoint,Aire Ambrussum,,0,1192,6/9/2025 0:01,6/9/2025,waypoint,Aire close to Orange,0,not_sleep,
1192,1192,6/9/2025 0:01,6/9/2025,waypoint,Aire close to Orange,,0,1193,6/9/2025 0:02,6/9/2025,waypoint,Grenoble Peage ,0,not_sleep,
1193,1193,6/9/2025 0:02,6/9/2025,waypoint,Grenoble Peage ,,0,1194,6/9/2025 0:03,6/9/2025,waypoint,Allevard,0,not_sleep,
1194,1194,6/9/2025 0:03,6/9/2025,waypoint,Allevard,,0,1195,6/9/2025 0:05,6/9/2025,sleep,Juliettes apartment,0,not_sleep,
1195,1195,6/9/2025 0:05,6/9/2025,sleep,Juliettes apartment,friends,7,1196,6/16/2025 0:00,6/16/2025,waypoint,Allevard,7,match,
1196,1196,6/16/2025 0:00,6/16/2025,waypoint,Allevard,,0,1197,6/16/2025 0:01,6/16/2025,waypoint,Crets en Belledonne,0,not_sleep,
1197,1197,6/16/2025 0:01,6/16/2025,waypoint,Crets en Belledonne,,0,1198,6/16/2025 0:02,6/16/2025,waypoint,Peage Chambery,0,not_sleep,
1198,1198,6/16/2025 0:02,6/16/2025,waypoint,Peage Chambery,,0,1199,6/16/2025 0:03,6/16/2025,waypoint,Aire de l'Abis,0,not_sleep,
1199,1199,6/16/2025 0:03,6/16/2025,waypoint,Aire de l'Abis,,0,1200,6/16/2025 0:04,6/16/2025,waypoint,Border France Switzerland,0,not_sleep,
1200,1200,6/16/2025 0:04,6/16/2025,waypoint,Border France Switzerland,,0,1201,6/16/2025 0:05,6/16/2025,waypoint,Geneva,0,not_sleep,
1201,1201,6/16/2025 0:05,6/16/2025,waypoint,Geneva,,0,1202,6/16/2025 0:06,6/16/2025,waypoint,Geneve ourskirts,0,not_sleep,
1202,1202,6/16/2025 0:06,6/16/2025,waypoint,Geneve ourskirts,,0,1203,6/16/2025 0:07,6/16/2025,sleep,Plage Perroy,0,not_sleep,
1203,1203,6/16/2025 0:07,6/16/2025,sleep,Plage Perroy,camping,1,1204,6/17/2025 0:00,6/17/2025,waypoint,Le Pre Neuf,1,match,
1204,1204,6/17/2025 0:00,6/17/2025,waypoint,Le Pre Neuf,,0,1205,6/17/2025 0:01,6/17/2025,waypoint,Vevey,0,not_sleep,
1205,1205,6/17/2025 0:01,6/17/2025,waypoint,Vevey,,0,1206,6/17/2025 0:03,6/17/2025,waypoint,Bern,0,not_sleep,
1206,1206,6/17/2025 0:03,6/17/2025,waypoint,Bern,,0,1207,6/17/2025 0:05,6/17/2025,waypoint,Bern Grauholz,0,not_sleep,
1207,1207,6/17/2025 0:05,6/17/2025,waypoint,Bern Grauholz,,0,1208,6/17/2025 0:06,6/17/2025,waypoint,Dietikon,0,not_sleep,
1208,1208,6/17/2025 0:06,6/17/2025,waypoint,Dietikon,,0,1209,6/17/2025 0:07,6/17/2025,sleep,Parents home,0,not_sleep,
1209,1209,6/17/2025 0:07,6/17/2025,sleep,Parents home,friends,9,1210,6/26/2025 0:00,6/26/2025,waypoint,Urdorf,9,match,
1210,1210,6/26/2025 0:00,6/26/2025,waypoint,Urdorf,,0,1211,6/26/2025 0:01,6/26/2025,waypoint,Affoltern am Albis,0,not_sleep,
1211,1211,6/26/2025 0:01,6/26/2025,waypoint,Affoltern am Albis,,0,1212,6/26/2025 0:02,6/26/2025,waypoint,Stansstad,0,not_sleep,
1212,1212,6/26/2025 0:02,6/26/2025,waypoint,Stansstad,,0,1213,6/26/2025 0:04,6/26/2025,waypoint,Stans,0,not_sleep,
1213,1213,6/26/2025 0:04,6/26/2025,waypoint,Stans,,0,1214,6/26/2025 0:05,6/26/2025,waypoint,Oberdorf,0,not_sleep,
1214,1214,6/26/2025 0:05,6/26/2025,waypoint,Oberdorf,,0,1215,6/26/2025 0:06,6/26/2025,waypoint,Wolfenschiessen,0,not_sleep,
1215,1215,6/26/2025 0:06,6/26/2025,waypoint,Wolfenschiessen,,0,1216,6/26/2025 0:07,6/26/2025,waypoint,Oberrickenbach,0,not_sleep,
1216,1216,6/26/2025 0:07,6/26/2025,waypoint,Oberrickenbach,,0,1217,6/26/2025 0:08,6/26/2025,waypoint,Chrüzhütte,0,not_sleep,
1217,1217,6/26/2025 0:08,6/26/2025,waypoint,Chrüzhütte,,0,1218,6/26/2025 0:09,6/26/2025,sleep,Chaiserstuel,0,not_sleep,
1218,1218,6/26/2025 0:09,6/26/2025,sleep,Chaiserstuel,camping,1,1219,6/27/2025 0:00,6/27/2025,sleep,?,1,match,
1219,1219,6/27/2025 0:00,6/27/2025,sleep,?,camping,1,1220,6/28/2025 0:00,6/28/2025,waypoint,Engelberg Brunnibahn,1,match,
1220,1220,6/28/2025 0:00,6/28/2025,waypoint,Engelberg Brunnibahn,,0,1221,6/28/2025 0:03,6/28/2025,waypoint,Fürenalpbahn,0,not_sleep,
1221,1221,6/28/2025 0:03,6/28/2025,waypoint,Fürenalpbahn,,0,1222,6/28/2025 0:04,6/28/2025,waypoint,Fürenalp,0,not_sleep,
1222,1222,6/28/2025 0:04,6/28/2025,waypoint,Fürenalp,,0,1223,6/28/2025 0:05,6/28/2025,sleep,Wissenberg,0,not_sleep,
1223,1223,6/28/2025 0:05,6/28/2025,sleep,Wissenberg,camping,1,1224,6/29/2025 0:00,6/29/2025,waypoint,Fürenalp,1,match,
1224,1224,6/29/2025 0:00,6/29/2025,waypoint,Fürenalp,,0,1225,6/29/2025 0:01,6/29/2025,waypoint,Fürenalp Bahn,0,not_sleep,
1225,1225,6/29/2025 0:01,6/29/2025,waypoint,Fürenalp Bahn,,0,1226,6/29/2025 0:02,6/29/2025,waypoint,Luzern Allmend,0,not_sleep,
1226,1226,6/29/2025 0:02,6/29/2025,waypoint,Luzern Allmend,,0,1227,6/29/2025 0:04,6/29/2025,waypoint,Luzern,0,not_sleep,
1227,1227,6/29/2025 0:04,6/29/2025,waypoint,Luzern,,0,1228,6/29/2025 0:05,6/29/2025,waypoint,Raststätte St Katharina,0,not_sleep,
1228,1228,6/29/2025 0:05,6/29/2025,waypoint,Raststätte St Katharina,,0,1229,6/29/2025 0:06,6/29/2025,waypoint,Schlieren,0,not_sleep,
1229,1229,6/29/2025 0:06,6/29/2025,waypoint,Schlieren,,0,1230,6/29/2025 0:07,6/29/2025,waypoint,Mülligen,0,not_sleep,
1230,1230,6/29/2025 0:07,6/29/2025,waypoint,Mülligen,,0,1231,6/29/2025 0:08,6/29/2025,sleep,Parents home,0,not_sleep,
1231,1231,6/29/2025 0:08,6/29/2025,sleep,Parents home,friends,1,1232,6/30/2025 0:00,6/30/2025,waypoint,Border Germany Switzerland,1,match,
1232,1232,6/30/2025 0:00,6/30/2025,waypoint,Border Germany Switzerland,,0,1233,6/30/2025 0:02,6/30/2025,waypoint,Raststatt Bühl,0,not_sleep,
1233,1233,6/30/2025 0:02,6/30/2025,waypoint,Raststatt Bühl,,0,1234,6/30/2025 0:04,6/30/2025,waypoint,Raststatt Bruchsal,0,not_sleep,
1234,1234,6/30/2025 0:04,6/30/2025,waypoint,Raststatt Bruchsal,,0,1235,6/30/2025 0:06,6/30/2025,waypoint,Close to Giessen,0,not_sleep,
1235,1235,6/30/2025 0:06,6/30/2025,waypoint,Close to Giessen,,0,1236,6/30/2025 0:07,6/30/2025,waypoint,Lützellinden,0,not_sleep,
1236,1236,6/30/2025 0:07,6/30/2025,waypoint,Lützellinden,,0,1237,6/30/2025 0:08,6/30/2025,waypoint,Dutenhofen,0,not_sleep,
1237,1237,6/30/2025 0:08,6/30/2025,waypoint,Dutenhofen,,0,1238,6/30/2025 0:09,6/30/2025,sleep,Dutenhofener See,0,not_sleep,
1238,1238,6/30/2025 0:09,6/30/2025,sleep,Dutenhofener See,camping,1,1239,7/1/2025 0:00,7/1/2025,waypoint,Dutenhofen,1,match,
1239,1239,7/1/2025 0:00,7/1/2025,waypoint,Dutenhofen,,0,1240,7/1/2025 0:01,7/1/2025,waypoint,Close to Giessen,0,not_sleep,
1240,1240,7/1/2025 0:01,7/1/2025,waypoint,Close to Giessen,,0,1241,7/1/2025 0:02,7/1/2025,waypoint,Reststop,0,not_sleep,
1241,1241,7/1/2025 0:02,7/1/2025,waypoint,Reststop,,0,1242,7/1/2025 0:03,7/1/2025,waypoint,Düsseldorf,0,not_sleep,
1242,1242,7/1/2025 0:03,7/1/2025,waypoint,Düsseldorf,,0,1243,7/1/2025 0:06,7/1/2025,sleep,Lolas home,0,not_sleep,
1243,1243,7/1/2025 0:06,7/1/2025,sleep,Lolas home,friends,2,1244,7/3/2025 0:00,7/3/2025,waypoint,Düsseldorf,2,match,
1244,1244,7/3/2025 0:00,7/3/2025,waypoint,Düsseldorf,,0,1245,7/3/2025 0:01,7/3/2025,waypoint,Essen,0,not_sleep,
1245,1245,7/3/2025 0:01,7/3/2025,waypoint,Essen,,0,1246,7/3/2025 0:03,7/3/2025,waypoint,Dortmund,0,not_sleep,
1246,1246,7/3/2025 0:03,7/3/2025,waypoint,Dortmund,,0,1247,7/3/2025 0:04,7/3/2025,waypoint,Raststätte bei Werl,0,not_sleep,
1247,1247,7/3/2025 0:04,7/3/2025,waypoint,Raststätte bei Werl,,0,1248,7/3/2025 0:05,7/3/2025,waypoint,Rest area,0,not_sleep,
1248,1248,7/3/2025 0:05,7/3/2025,waypoint,Rest area,,0,1249,7/3/2025 0:06,7/3/2025,waypoint,Dresden,0,not_sleep,
1249,1249,7/3/2025 0:06,7/3/2025,waypoint,Dresden,,0,1250,7/3/2025 0:08,7/3/2025,waypoint,Bautzen,0,not_sleep,
1250,1250,7/3/2025 0:08,7/3/2025,waypoint,Bautzen,,0,1251,7/3/2025 0:09,7/3/2025,waypoint,Rumburk,0,not_sleep,
1251,1251,7/3/2025 0:09,7/3/2025,waypoint,Rumburk,,0,1252,7/3/2025 0:10,7/3/2025,waypoint,Jiretin,0,not_sleep,
1252,1252,7/3/2025 0:10,7/3/2025,waypoint,Jiretin,,0,1253,7/3/2025 0:11,7/3/2025,waypoint,Svor,0,not_sleep,
1253,1253,7/3/2025 0:11,7/3/2025,waypoint,Svor,,0,1254,7/3/2025 0:12,7/3/2025,waypoint,Liberec,0,not_sleep,
1254,1254,7/3/2025 0:12,7/3/2025,waypoint,Liberec,,0,1255,7/3/2025 0:13,7/3/2025,sleep,Jablonec,0,not_sleep,
1255,1255,7/3/2025 0:13,7/3/2025,sleep,Jablonec,camping,1,1256,7/4/2025 0:00,7/4/2025,sleep,Pec pod Snezkou,1,match,
1256,1256,7/4/2025 0:00,7/4/2025,sleep,Pec pod Snezkou,camping,1,1257,7/5/2025 0:00,7/5/2025,sleep,Bukowa Lake,1,match,
1257,1257,7/5/2025 0:00,7/5/2025,sleep,Bukowa Lake,camping,1,1258,7/6/2025 0:00,7/6/2025,sleep,Gosias house,1,match,
1258,1258,7/6/2025 0:00,7/6/2025,sleep,Gosias house,friends,1,1259,7/7/2025 0:00,7/7/2025,sleep,Lake House Gosia,1,match,
1259,1259,7/7/2025 0:00,7/7/2025,sleep,Lake House Gosia,house,1,1260,7/8/2025 0:00,7/8/2025,sleep,Gosias house,1,match,
1260,1260,7/8/2025 0:00,7/8/2025,sleep,Gosias house,house,1,1261,7/9/2025 0:00,7/9/2025,sleep,Park in Gdansk,1,match,
1261,1261,7/9/2025 0:00,7/9/2025,sleep,Park in Gdansk,camping,1,1262,7/10/2025 0:00,7/10/2025,sleep,Gosias house,1,match,
1262,1262,7/10/2025 0:00,7/10/2025,sleep,Gosias house,house,1,1263,7/11/2025 0:00,7/11/2025,waypoint,Rest area close to Gdansk,1,match,
1263,1263,7/11/2025 0:00,7/11/2025,waypoint,Rest area close to Gdansk,,0,1264,7/11/2025 0:01,7/11/2025,waypoint,Koszalin,0,not_sleep,
1264,1264,7/11/2025 0:01,7/11/2025,waypoint,Koszalin,,0,1265,7/11/2025 0:02,7/11/2025,waypoint,Koszalin,0,not_sleep,
1265,1265,7/11/2025 0:02,7/11/2025,waypoint,Koszalin,,0,1266,7/11/2025 0:03,7/11/2025,waypoint,Szczecin,0,not_sleep,
1266,1266,7/11/2025 0:03,7/11/2025,waypoint,Szczecin,,0,1267,7/11/2025 0:04,7/11/2025,waypoint,Berlin,0,not_sleep,
1267,1267,7/11/2025 0:04,7/11/2025,waypoint,Berlin,,0,1268,7/11/2025 0:05,7/11/2025,sleep,Davids parents,0,not_sleep,
1268,1268,7/11/2025 0:05,7/11/2025,sleep,Davids parents,house,3,1269,7/14/2025 0:00,7/14/2025,waypoint,Berlin Wannsee,3,match,
1269,1269,7/14/2025 0:00,7/14/2025,waypoint,Berlin Wannsee,,0,1270,7/14/2025 0:01,7/14/2025,waypoint,Berlin,0,not_sleep,
1270,1270,7/14/2025 0:01,7/14/2025,waypoint,Berlin,,0,1271,7/14/2025 0:02,7/14/2025,waypoint,Berlin,0,not_sleep,
1271,1271,7/14/2025 0:02,7/14/2025,waypoint,Berlin,,0,1272,7/14/2025 0:04,7/14/2025,waypoint,Gescher,0,not_sleep,
1272,1272,7/14/2025 0:04,7/14/2025,waypoint,Gescher,,0,1273,7/14/2025 0:05,7/14/2025,sleep,Lola and Raul,0,not_sleep,
1273,1273,7/14/2025 0:05,7/14/2025,sleep,Lola and Raul,friends,2,1274,7/16/2025 0:00,7/16/2025,waypoint,Raststätte,2,match,
1274,1274,7/16/2025 0:00,7/16/2025,waypoint,Raststätte,,0,1276,7/16/2025 0:01,7/16/2025,waypoint,Duisburg,0,not_sleep,
1275,1276,7/16/2025 0:01,7/16/2025,waypoint,Duisburg,,0,1275,7/16/2025 0:02,7/16/2025,waypoint,Heek,0,not_sleep,
1276,1275,7/16/2025 0:02,7/16/2025,waypoint,Heek,,0,1277,7/16/2025 0:03,7/16/2025,waypoint,Epe,0,not_sleep,
1277,1277,7/16/2025 0:03,7/16/2025,waypoint,Epe,,0,1278,7/16/2025 0:04,7/16/2025,waypoint,Gronau,0,not_sleep,
1278,1278,7/16/2025 0:04,7/16/2025,waypoint,Gronau,,0,1279,7/16/2025 0:05,7/16/2025,waypoint,Lucia,0,not_sleep,
1279,1279,7/16/2025 0:05,7/16/2025,waypoint,Lucia,,0,1280,7/16/2025 0:06,7/16/2025,waypoint,Enschede,0,not_sleep,
1280,1280,7/16/2025 0:06,7/16/2025,waypoint,Enschede,,0,1281,7/16/2025 0:07,7/16/2025,sleep,Enschede - Marie,0,not_sleep,
1281,1281,7/16/2025 0:07,7/16/2025,sleep,Enschede - Marie,friends,1,1282,7/17/2025 0:00,7/17/2025,sleep,"Liege, Maries parents",1,match,
1282,1282,7/17/2025 0:00,7/17/2025,sleep,"Liege, Maries parents",friends,1,1283,7/18/2025 0:00,7/18/2025,waypoint,Aire de Tignee,1,match,
1283,1283,7/18/2025 0:00,7/18/2025,waypoint,Aire de Tignee,,0,1284,7/18/2025 0:01,7/18/2025,waypoint,Marc,0,not_sleep,
1284,1284,7/18/2025 0:01,7/18/2025,waypoint,Marc,,0,1285,7/18/2025 0:02,7/18/2025,waypoint,Aire de Verlaine,0,not_sleep,
1285,1285,7/18/2025 0:02,7/18/2025,waypoint,Aire de Verlaine,,0,1286,7/18/2025 0:04,7/18/2025,waypoint,Aire de Spy,0,not_sleep,
1286,1286,7/18/2025 0:04,7/18/2025,waypoint,Aire de Spy,,0,1287,7/18/2025 0:05,7/18/2025,waypoint,Aire de Saint Ghislain,0,not_sleep,
1287,1287,7/18/2025 0:05,7/18/2025,waypoint,Aire de Saint Ghislain,,0,1288,7/18/2025 0:06,7/18/2025,waypoint,Saint Ghislain,0,not_sleep,
1288,1288,7/18/2025 0:06,7/18/2025,waypoint,Saint Ghislain,,0,1289,7/18/2025 0:07,7/18/2025,waypoint,Vilerot,0,not_sleep,
1289,1289,7/18/2025 0:07,7/18/2025,waypoint,Vilerot,,0,1290,7/18/2025 0:08,7/18/2025,sleep,Saint Ghislain,0,not_sleep,
1290,1290,7/18/2025 0:08,7/18/2025,sleep,Saint Ghislain,camping,1,1291,7/19/2025 0:00,7/19/2025,waypoint,Aire de Saint Ghislain,1,match,
1291,1291,7/19/2025 0:00,7/19/2025,waypoint,Aire de Saint Ghislain,,0,1292,7/19/2025 0:01,7/19/2025,waypoint,Caen,0,not_sleep,
1292,1292,7/19/2025 0:01,7/19/2025,waypoint,Caen,,0,1293,7/19/2025 0:03,7/19/2025,waypoint,Caen,0,not_sleep,
1293,1293,7/19/2025 0:03,7/19/2025,waypoint,Caen,,0,1294,7/19/2025 0:05,7/19/2025,waypoint,Carpiquet,0,not_sleep,
1294,1294,7/19/2025 0:05,7/19/2025,waypoint,Carpiquet,,0,1295,7/19/2025 0:06,7/19/2025,waypoint,Centre commercial,0,not_sleep,
1295,1295,7/19/2025 0:06,7/19/2025,waypoint,Centre commercial,,0,1296,7/19/2025 0:07,7/19/2025,waypoint,Bayeux,0,not_sleep,
1296,1296,7/19/2025 0:07,7/19/2025,waypoint,Bayeux,,0,1297,7/19/2025 0:08,7/19/2025,waypoint,Colleville,0,not_sleep,
1297,1297,7/19/2025 0:08,7/19/2025,waypoint,Colleville,,0,1298,7/19/2025 0:09,7/19/2025,sleep,Omaha beach,0,not_sleep,
1298,1298,7/19/2025 0:09,7/19/2025,sleep,Omaha beach,camping,1,1299,7/20/2025 0:00,7/20/2025,waypoint,American cemetery,1,match,
1299,1299,7/20/2025 0:00,7/20/2025,waypoint,American cemetery,,0,1300,7/20/2025 0:01,7/20/2025,waypoint,Le cavee,0,not_sleep,
1300,1300,7/20/2025 0:01,7/20/2025,waypoint,Le cavee,,0,1301,7/20/2025 0:02,7/20/2025,waypoint,Bayeux,0,not_sleep,
1301,1301,7/20/2025 0:02,7/20/2025,waypoint,Bayeux,,0,1302,7/20/2025 0:03,7/20/2025,waypoint,Subles,0,not_sleep,
1302,1302,7/20/2025 0:03,7/20/2025,waypoint,Subles,,0,1303,7/20/2025 0:05,7/20/2025,waypoint,La masse,0,not_sleep,
1303,1303,7/20/2025 0:05,7/20/2025,waypoint,La masse,,0,1304,7/20/2025 0:06,7/20/2025,waypoint,Saint Lo,0,not_sleep,
1304,1304,7/20/2025 0:06,7/20/2025,waypoint,Saint Lo,,0,1305,7/20/2025 0:06,7/20/2025,waypoint,Aire de la Vallee de la Vire Gouvets,0,not_sleep,
1305,1305,7/20/2025 0:06,7/20/2025,waypoint,Aire de la Vallee de la Vire Gouvets,,0,1306,7/20/2025 0:07,7/20/2025,waypoint,Guingamp,0,not_sleep,
