"leg_id","timestamp_utc","from_key","to_key","from_name","to_name","transport","route_source","route_confidence"
"1077","2025-05-12 22:00:00","1747036800000","1747087200000","Park entrance Cotopaxi","Cotopaxi parking","car","arcgis","existing"
"1078","2025-05-11 08:01:00","1746950400000","1746950460000","Canoa ","Jama","car","arcgis","existing"
"1079","2025-05-12 22:14:00","1747087980000","1747088040000","El Colibri","Triangulo","bus","arcgis","existing"
"1080","2025-05-11 08:09:00","1746950880000","1746950940000","Aloag","Machachi","car","arcgis","existing"
"1081","2025-05-11 08:00:00","1746569040000","1746950400000","Tramonto Camping","Canoa ","foot","arcgis","existing"
"1082","2025-05-12 22:05:00","1747087440000","1747087500000","Cotopaxi Refugio","Cotopaxi Parking","foot","arcgis","existing"
"1083","2025-05-11 08:06:00","1746950700000","1746950760000","Santo Domingo","Santo Domingo","car","arcgis","existing"
"1084","2025-05-11 08:11:00","1746951000000","1746951060000","Machachi","On the way to cotopaxi","car","arcgis","existing"
"1085","2025-05-11 08:12:00","1746951060000","1746951120000","On the way to cotopaxi","Santa Ana","car","arcgis","existing"
"1086","2025-05-12 22:01:00","1747087200000","1747087260000","Cotopaxi parking","Cotopaxi","foot","arcgis","existing"
"1087","2025-05-11 08:07:00","1746950760000","1746950820000","Santo Domingo","Alluriquin","truck","arcgis","existing"
"1088","2025-05-11 08:05:00","1746950640000","1746950700000","La Concordia","Santo Domingo","car","arcgis","existing"
"1089","2025-05-12 22:10:00","1747087740000","1747087800000","Santa Ana","Machachi","car","arcgis","existing"
"1090","2025-05-11 08:08:00","1746950820000","1746950880000","Alluriquin","Aloag","car","arcgis","existing"
"1091","2025-05-11 08:04:00","1746950520000","1746950640000","Pedernales","La Concordia","car","arcgis","existing"
"1092","2025-05-05 22:01:00","1746482400000","1746482460000","Triangulo","Tambillo","bus","arcgis","existing"
"1093","2025-05-16 22:06:00","1747433040000","1747433160000","Villagarzon","Mocoa","bus","arcgis","existing"
"1094","2025-05-15 22:08:00","1747346820000","1747346880000","Nueva Loja","Nueva Loja","bus","arcgis","existing"
"1095","2025-05-16 22:01:00","1747432800000","1747432860000","Nueva Loja, salida","La Hormiga","car","arcgis","existing"
"1096","2025-05-16 22:04:00","1747432980000","1747433040000","Yarumo","Villagarzon","car","arcgis","existing"
"1097","2025-05-15 22:07:00","1747346760000","1747346820000","El Chaco","Nueva Loja","car","arcgis","existing"
"1098","2025-05-15 22:06:00","1747346640000","1747346760000","Baeza","El Chaco","car","arcgis","existing"
"1099","2025-05-15 22:04:00","1747346520000","1747346640000","Pifo","Baeza","car","arcgis","existing"
"1100","2025-05-16 22:03:00","1747432860000","1747432980000","La Hormiga","Yarumo","car","arcgis","existing"
"1101","2025-05-15 22:01:00","1747346400000","1747346460000","El Colobri","Peaje","truck","arcgis","existing"
"1102","2025-05-15 22:00:00","1747088100000","1747346400000","House of Mateo","El Colobri","car","arcgis","existing"
"1103","2025-05-15 22:02:00","1747346460000","1747346520000","Peaje","Pifo","car","arcgis","existing"
"1104","2025-05-16 22:08:00","1747433160000","1747433280000","Mocoa","House of Jose","foot","arcgis","existing"
"1105","2025-05-16 22:00:00","1747346880000","1747432800000","Nueva Loja","Nueva Loja, salida","taxi","arcgis","existing"
"1106","2025-05-18 22:06:00","1747605900000","1747605960000","Bogota","Bogota Station Trans Milenio","bus","arcgis","existing"
"1107","2025-05-18 22:07:00","1747605960000","1747606020000","Bogota Station Trans Milenio","House of Charie","foot","arcgis","existing"
"1108","2025-05-18 22:04:00","1747605780000","1747605840000","Espinal salida","Espinal Peaje","car","arcgis","existing"
"1109","2025-05-18 22:00:00","1747519620000","1747605600000","Neiva Hostal","Neiva","foot","arcgis","existing"
"1110","2025-05-18 22:01:00","1747605600000","1747605660000","Neiva","Neiva Peaje","taxi","arcgis","existing"
"1111","2025-05-18 22:05:00","1747605840000","1747605900000","Espinal Peaje","Bogota","car","arcgis","existing"
"1112","2025-05-19 22:00:00","1747606020000","1747692000000","House of Charie","Hotel El Encanto","bus","arcgis","existing"
"1113","2025-05-17 22:04:00","1747519320000","1747519440000","Pitalito","Pitalito Salida","car","arcgis","existing"
"1114","2025-05-17 22:02:00","1747519260000","1747519320000","Mocoa Police Stop","Pitalito","truck","arcgis","existing"
"1115","2025-05-17 22:07:00","1747519500000","1747519620000","Neiva","Neiva Hostal","foot","arcgis","existing"
"1116","2025-05-18 22:03:00","1747605660000","1747605780000","Neiva Peaje","Espinal salida","bus","arcgis","existing"
"1117","2025-05-17 22:05:00","1747519440000","1747519500000","Pitalito Salida","Neiva","car","arcgis","existing"
"1118","2025-05-17 22:01:00","1747519200000","1747519260000","Mocoa Salida","Mocoa Police Stop","car","arcgis","existing"
"1119","2025-05-17 22:00:00","1747433280000","1747519200000","House of Jose","Mocoa Salida","bus","arcgis","existing"
"1120","2025-05-20 22:00:00","1747692000000","1747778400000","Hotel El Encanto","Bogota airport","bus","arcgis","existing"
"1121","2025-05-21 22:01:00","1747778400000","1747864860000","Bogota airport","Madrid Airport","plane","arcgis","existing"
"1122","2025-05-21 22:04:00","1747864920000","1747865040000","Atocha","Roberto apartment","foot","arcgis","existing"
"1123","2025-05-23 22:08:00","1748037960000","1748038080000","Coimbra","Rest area las Esparteras","car","arcgis","existing"
"1124","2025-05-23 22:09:00","1748038080000","1748038140000","Rest area las Esparteras","Campo","foot","arcgis","existing"
"1125","2025-05-23 22:02:00","1748037600000","1748037720000","Madrid Gas station","Mostoles","car","arcgis","existing"
"1126","2025-05-23 22:06:00","1748037900000","1748037960000","Arroyomolino","Coimbra","car","arcgis","existing"
"1127","2025-05-23 22:00:00","1747865040000","1748037600000","Roberto apartment","Madrid Gas station","train","arcgis","existing"
"1128","2025-05-21 22:02:00","1747864860000","1747864920000","Madrid Airport","Atocha","bus","arcgis","existing"
"1129","2025-05-23 22:04:00","1748037720000","1748037840000","Mostoles","Rest area Madrid","car","arcgis","existing"
"1130","2025-05-23 22:05:00","1748037840000","1748037900000","Rest area Madrid","Arroyomolino","car","arcgis","existing"
"1131","2025-05-24 22:06:00","1748124240000","1748124360000","A bit before Caceres","Albergue Caceres","foot","arcgis","existing"
"1132","2025-05-24 22:00:00","1748038140000","1748124000000","Campo","Rest area las Esperteras","foot","arcgis","existing"
"1133","2025-05-24 22:01:00","1748124000000","1748124060000","Rest area las Esperteras","Navalmoral de la Mata","car","arcgis","existing"
"1134","2025-05-24 22:02:00","1748124060000","1748124120000","Navalmoral de la Mata","Rest area before Trujilo","car","arcgis","existing"
"1135","2025-05-24 22:04:00","1748124120000","1748124240000","Rest area before Trujilo","A bit before Caceres","car","arcgis","existing"
"1136","2025-05-27 22:00:00","1748296800000","1748383200000","Canaveral","Galisteo","foot","arcgis","existing"
"1137","2025-05-28 22:00:00","1748383200000","1748469600000","Galisteo","Olivia de Plasencia","foot","arcgis","existing"
"1138","2025-05-25 22:00:00","1748124360000","1748210400000","Albergue Caceres","Casar de Caceres","foot","arcgis","existing"
"1139","2025-05-26 22:00:00","1748210400000","1748296800000","Casar de Caceres","Canaveral","foot","arcgis","existing"
"1140","2025-05-31 22:00:00","1748642400000","1748728800000","Fuenteroble de Salvatierra","San Pedro de Rozados","foot","arcgis","existing"
"1141","2025-05-29 22:00:00","1748470020000","1748556000000","Villars de Plasencia","Villar de Plasencia, highway entrance","foot","arcgis","existing"
"1142","2025-05-29 22:01:00","1748556000000","1748556060000","Villar de Plasencia, highway entrance","Aldeanueva del Camino","car","arcgis","existing"
"1143","2025-05-28 22:02:00","1748469600000","1748469720000","Olivia de Plasencia","Gas station","car","arcgis","existing"
"1144","2025-05-28 22:03:00","1748469720000","1748469780000","Gas station","Ermita","foot","arcgis","existing"
"1145","2025-05-30 22:00:00","1748557440000","1748642400000","Puerto de Bejar","Fuenteroble de Salvatierra","foot","arcgis","existing"
"1146","2025-05-28 22:05:00","1748469780000","1748469900000","Ermita","Villar de Plasencia","car","arcgis","existing"
"1147","2025-05-29 22:24:00","1748556240000","1748557440000","Banos de Montemayor","Puerto de Bejar","car","arcgis","existing"
"1148","2025-06-01 22:00:00","1748728800000","1748815200000","San Pedro de Rozados","Albergue Salamanca","foot","arcgis","existing"
"1149","2025-05-29 22:04:00","1748556060000","1748556240000","Aldeanueva del Camino","Banos de Montemayor","foot","arcgis","existing"
"1150","2025-05-28 22:07:00","1748469900000","1748470020000","Villar de Plasencia","Villars de Plasencia","foot","arcgis","existing"
"1151","2025-06-02 22:01:00","1748901600000","1748901660000","Salamanca train station","Robertos apartment","train","arcgis","existing"
"1152","2025-06-02 22:00:00","1748815200000","1748901600000","Albergue Salamanca","Salamanca train station","foot","arcgis","existing"
"1153","2025-06-03 22:10:00","1748988480000","1748988600000","Barcelona","Rocket Hostel Barcelona","train","arcgis","existing"
"1154","2025-06-03 22:03:00","1748988060000","1748988180000","Alcala de Henares","Alcala de Henares","foot","arcgis","existing"
"1155","2025-06-03 22:01:00","1748988000000","1748988060000","Atocha","Alcala de Henares","train","arcgis","existing"
"1156","2025-06-03 22:05:00","1748988240000","1748988300000","Meco","Rest area","car","arcgis","existing"
"1157","2025-06-03 22:06:00","1748988300000","1748988360000","Rest area","Rest Area","truck","arcgis","existing"
"1158","2025-06-03 22:08:00","1748988420000","1748988480000","Rest area puerto de Barcelona","Barcelona","car","arcgis","existing"
"1159","2025-06-03 22:04:00","1748988180000","1748988240000","Alcala de Henares","Meco","car","arcgis","existing"
"1160","2025-06-03 22:00:00","1748901660000","1748988000000","Robertos apartment","Atocha","foot","arcgis","existing"
"1161","2025-06-03 22:07:00","1748988360000","1748988420000","Rest Area","Rest area puerto de Barcelona","car","arcgis","existing"
"1162","2025-06-04 22:04:00","1749074580000","1749074640000","Cerdanyola","Rest area Barcelona","foot","arcgis","existing"
"1163","2025-06-05 22:01:00","1749160800000","1749160860000","Rest area","Verges","car","arcgis","existing"
"1164","2025-06-04 22:03:00","1749074400000","1749074580000","Cerdanyola del Valles","Cerdanyola","taxi","arcgis","existing"
"1165","2025-06-05 22:00:00","1749074640000","1749160800000","Rest area Barcelona","Rest area","car","arcgis","existing"
"1166","2025-06-04 22:00:00","1748988600000","1749074400000","Rocket Hostel Barcelona","Cerdanyola del Valles","train","arcgis","existing"
"1167","2025-06-05 22:03:00","1749160920000","1749160980000","Perpignan Peage","Narbonne peage","car","arcgis","existing"
"1168","2025-06-05 22:05:00","1749160980000","1749161100000","Narbonne peage","Bezier","car","arcgis","existing"
"1169","2025-06-05 22:12:00","1749161460000","1749161520000","Aubais","Chloes house","foot","arcgis","existing"
"1170","2025-06-05 22:06:00","1749161100000","1749161160000","Bezier","Crossing to Sete","car","arcgis","existing"
"1171","2025-06-05 22:08:00","1749161160000","1749161280000","Crossing to Sete","Aire Montpellier","car","arcgis","existing"
"1172","2025-06-05 22:02:00","1749160860000","1749160920000","Verges","Perpignan Peage","car","arcgis","existing"
"1173","2025-06-05 22:10:00","1749161280000","1749161400000","Aire Montpellier","Montpellier","car","arcgis","existing"
"1174","2025-06-05 22:11:00","1749161400000","1749161460000","Montpellier","Aubais","car","arcgis","existing"
"1175","2025-06-08 22:01:00","1749420000000","1749420060000","Aire Ambrussum","Aire close to Orange","car","arcgis","existing"
"1176","2025-06-08 22:02:00","1749420060000","1749420120000","Aire close to Orange","Grenoble Peage ","car","arcgis","existing"
"1177","2025-06-08 22:03:00","1749420120000","1749420180000","Grenoble Peage ","Allevard","car","arcgis","existing"
"1178","2025-06-08 22:00:00","1749333600000","1749420000000","Chloes house","Aire Ambrussum","car","arcgis","existing"
"1179","2025-06-06 22:00:00","1749161520000","1749247200000","Chloes house","Salad Festival","friends","arcgis","existing"
"1180","2025-06-07 22:00:00","1749247200000","1749333600000","Salad Festival","Chloes house","friends","arcgis","existing"
"1181","2025-06-08 22:05:00","1749420180000","1749420300000","Allevard","Juliettes apartment","foot","arcgis","existing"
"1182","2025-06-15 22:06:00","1750025100000","1750025160000","Geneva","Geneve ourskirts","foot","arcgis","existing"
"1183","2025-06-15 22:00:00","1749420300000","1750024800000","Juliettes apartment","Allevard","foot","arcgis","existing"
"1184","2025-06-15 22:05:00","1750025040000","1750025100000","Border France Switzerland","Geneva","car","arcgis","existing"
"1185","2025-06-15 22:01:00","1750024800000","1750024860000","Allevard","Crets en Belledonne","car","arcgis","existing"
"1186","2025-06-15 22:02:00","1750024860000","1750024920000","Crets en Belledonne","Peage Chambery","car","arcgis","existing"
"1187","2025-06-15 22:04:00","1750024980000","1750025040000","Aire de l'Abis","Border France Switzerland","car","arcgis","existing"
"1188","2025-06-15 22:03:00","1750024920000","1750024980000","Peage Chambery","Aire de l'Abis","car","arcgis","existing"
"1189","2025-06-15 22:07:00","1750025160000","1750025220000","Geneve ourskirts","Plage Perroy","car","arcgis","existing"
"1190","2025-06-16 22:05:00","1750111380000","1750111500000","Bern","Bern Grauholz","car","arcgis","existing"
"1191","2025-06-16 22:07:00","1750111560000","1750111620000","Dietikon","Parents home","friends","arcgis","existing"
"1192","2025-06-16 22:03:00","1750111260000","1750111380000","Vevey","Bern","car","arcgis","existing"
"1193","2025-06-16 22:01:00","1750111200000","1750111260000","Le Pre Neuf","Vevey","car","arcgis","existing"
"1194","2025-06-16 22:00:00","1750025220000","1750111200000","Plage Perroy","Le Pre Neuf","car","arcgis","existing"
"1195","2025-06-16 22:06:00","1750111500000","1750111560000","Bern Grauholz","Dietikon","car","arcgis","existing"
"1196","2025-06-28 22:00:00","1751061900000","1751148000000","Wissenberg","FÃƒÂ¼renalp","foot","arcgis","existing"
"1197","2025-06-28 22:07:00","1751148360000","1751148420000","Schlieren","MÃƒÂ¼lligen","train","arcgis","existing"
"1198","2025-06-27 22:04:00","1751061780000","1751061840000","FÃƒÂ¼renalpbahn","FÃƒÂ¼renalp","train","arcgis","existing"
"1199","2025-06-28 22:01:00","1751148000000","1751148060000","FÃƒÂ¼renalp","FÃƒÂ¼renalp Bahn","train","arcgis","existing"
"1200","2025-06-25 22:04:00","1750888920000","1750889040000","Stansstad","Stans","car","arcgis","existing"
"1201","2025-06-25 22:06:00","1750889100000","1750889160000","Oberdorf","Wolfenschiessen","car","arcgis","existing"
"1202","2025-06-27 22:05:00","1751061840000","1751061900000","FÃƒÂ¼renalp","Wissenberg","foot","arcgis","existing"
"1203","2025-06-29 22:00:00","1751148480000","1751234400000","Parents home","Border Germany Switzerland","friends","arcgis","existing"
"1204","2025-06-28 22:06:00","1751148300000","1751148360000","RaststÃƒÂ¤tte St Katharina","Schlieren","car","arcgis","existing"
"1205","2025-06-27 22:03:00","1751061600000","1751061780000","Engelberg Brunnibahn","FÃƒÂ¼renalpbahn","bus","arcgis","existing"
"1206","2025-06-25 22:01:00","1750888800000","1750888860000","Urdorf","Affoltern am Albis","car","arcgis","existing"
"1207","2025-06-26 22:00:00","1750889340000","1750975200000","Chaiserstuel","?","foot","arcgis","existing"
"1208","2025-06-25 22:02:00","1750888860000","1750888920000","Affoltern am Albis","Stansstad","car","arcgis","existing"
"1209","2025-06-25 22:00:00","1750111620000","1750888800000","Parents home","Urdorf","friends","arcgis","existing"
"1210","2025-06-25 22:07:00","1750889160000","1750889220000","Wolfenschiessen","Oberrickenbach","car","arcgis","existing"
"1211","2025-06-28 22:02:00","1751148060000","1751148120000","FÃƒÂ¼renalp Bahn","Luzern Allmend","car","arcgis","existing"
"1212","2025-06-25 22:05:00","1750889040000","1750889100000","Stans","Oberdorf","car","arcgis","existing"
"1213","2025-06-28 22:04:00","1751148120000","1751148240000","Luzern Allmend","Luzern","foot","arcgis","existing"
"1214","2025-06-28 22:08:00","1751148420000","1751148480000","MÃƒÂ¼lligen","Parents home","foot","arcgis","existing"
"1215","2025-06-25 22:08:00","1750889220000","1750889280000","Oberrickenbach","ChrÃƒÂ¼zhÃƒÂ¼tte","train","arcgis","existing"
"1216","2025-06-28 22:05:00","1751148240000","1751148300000","Luzern","RaststÃƒÂ¤tte St Katharina","car","arcgis","existing"
"1217","2025-06-27 22:00:00","1750975200000","1751061600000","?","Engelberg Brunnibahn","foot","arcgis","existing"
"1218","2025-06-25 22:09:00","1750889280000","1750889340000","ChrÃƒÂ¼zhÃƒÂ¼tte","Chaiserstuel","foot","arcgis","existing"
"1219","2025-06-30 22:03:00","1751320920000","1751320980000","Reststop","DÃƒÂ¼sseldorf","car","arcgis","existing"
"1220","2025-06-30 22:06:00","1751320980000","1751321160000","DÃƒÂ¼sseldorf","Lolas home","train","arcgis","existing"
"1221","2025-06-30 22:00:00","1751234940000","1751320800000","Dutenhofener See","Dutenhofen","foot","arcgis","existing"
"1222","2025-06-29 22:08:00","1751234820000","1751234880000","LÃƒÂ¼tzellinden","Dutenhofen","car","arcgis","existing"
"1223","2025-06-29 22:09:00","1751234880000","1751234940000","Dutenhofen","Dutenhofener See","foot","arcgis","existing"
"1224","2025-06-30 22:01:00","1751320800000","1751320860000","Dutenhofen","Close to Giessen","car","arcgis","existing"
"1225","2025-06-29 22:07:00","1751234760000","1751234820000","Close to Giessen","LÃƒÂ¼tzellinden","car","arcgis","existing"
"1226","2025-06-29 22:02:00","1751234400000","1751234520000","Border Germany Switzerland","Raststatt BÃƒÂ¼hl","car","arcgis","existing"
"1227","2025-06-29 22:04:00","1751234520000","1751234640000","Raststatt BÃƒÂ¼hl","Raststatt Bruchsal","car","arcgis","existing"
"1228","2025-06-29 22:06:00","1751234640000","1751234760000","Raststatt Bruchsal","Close to Giessen","car","arcgis","existing"
"1229","2025-07-02 22:00:00","1751321160000","1751493600000","Lolas home","DÃƒÂ¼sseldorf","foot","arcgis","existing"
"1230","2025-06-30 22:02:00","1751320860000","1751320920000","Close to Giessen","Reststop","car","arcgis","existing"
"1231","2025-07-02 22:05:00","1751493840000","1751493900000","RaststÃƒÂ¤tte bei Werl","Rest area","car","arcgis","existing"
"1232","2025-07-02 22:06:00","1751493900000","1751493960000","Rest area","Dresden","car","arcgis","existing"
"1233","2025-07-02 22:04:00","1751493780000","1751493840000","Dortmund","RaststÃƒÂ¤tte bei Werl","car","arcgis","existing"
"1234","2025-07-02 22:08:00","1751493960000","1751494080000","Dresden","Bautzen","car","arcgis","existing"
"1235","2025-07-02 22:01:00","1751493600000","1751493660000","DÃƒÂ¼sseldorf","Essen","car","arcgis","existing"
"1236","2025-07-02 22:03:00","1751493660000","1751493780000","Essen","Dortmund","car","arcgis","existing"
"1237","2025-07-02 22:11:00","1751494200000","1751494260000","Jiretin","Svor","car","arcgis","existing"
"1238","2025-07-02 22:12:00","1751494260000","1751494320000","Svor","Liberec","car","arcgis","existing"
"1239","2025-07-02 22:09:00","1751494080000","1751494140000","Bautzen","Rumburk","car","arcgis","existing"
"1240","2025-07-02 22:13:00","1751494320000","1751494380000","Liberec","Jablonec","friends","arcgis","existing"
"1241","2025-07-02 22:10:00","1751494140000","1751494200000","Rumburk","Jiretin","car","arcgis","existing"
"1242","2025-07-03 22:00:00","1751494380000","1751580000000","Jablonec","Pec pod Snezkou","friends","arcgis","existing"
"1243","2025-07-04 22:00:00","1751580000000","1751666400000","Pec pod Snezkou","Bukowa Lake","friends","arcgis","existing"
"1244","2025-07-05 22:00:00","1751666400000","1751752800000","Bukowa Lake","Gosias house","friends","arcgis","existing"
"1245","2025-07-08 22:00:00","1751925600000","1752012000000","Gosias house","Park in Gdansk","bike","arcgis","existing"
"1246","2025-07-09 22:00:00","1752012000000","1752098400000","Park in Gdansk","Gosias house","bike","arcgis","existing"
"1247","2025-07-07 22:00:00","1751839200000","1751925600000","Lake House Gosia","Gosias house","friends","arcgis","existing"
"1248","2025-07-10 22:00:00","1752098400000","1752184800000","Gosias house","Rest area close to Gdansk","friends","arcgis","existing"
"1249","2025-07-06 22:00:00","1751752800000","1751839200000","Gosias house","Lake House Gosia","friends","arcgis","existing"
"1250","2025-07-10 22:02:00","1752184860000","1752184920000","Koszalin","Koszalin","car","arcgis","existing"
"1251","2025-07-10 22:05:00","1752185040000","1752185100000","Berlin","Davids parents","car","arcgis","existing"
"1252","2025-07-10 22:03:00","1752184920000","1752184980000","Koszalin","Szczecin","car","arcgis","existing"
"1253","2025-07-10 22:01:00","1752184800000","1752184860000","Rest area close to Gdansk","Koszalin","car","arcgis","existing"
"1254","2025-07-10 22:04:00","1752184980000","1752185040000","Szczecin","Berlin","car","arcgis","existing"
"1255","2025-07-13 22:05:00","1752444240000","1752444300000","Gescher","Lola and Raul","car","arcgis","existing"
"1256","2025-07-13 22:00:00","1752185100000","1752444000000","Davids parents","Berlin Wannsee","train","arcgis","existing"
"1257","2025-07-13 22:02:00","1752444060000","1752444120000","Berlin","Berlin","car","arcgis","existing"
"1258","2025-07-13 22:01:00","1752444000000","1752444060000","Berlin Wannsee","Berlin","car","arcgis","existing"
"1259","2025-07-13 22:04:00","1752444120000","1752444240000","Berlin","Gescher","car","arcgis","existing"
"1260","2025-07-15 22:02:00","1752616860000","1752616920000","Duisburg","Heek","car","arcgis","existing"
"1261","2025-07-15 22:05:00","1752617040000","1752617100000","Gronau","Lucia","car","arcgis","existing"
"1262","2025-07-15 22:03:00","1752616920000","1752616980000","Heek","Epe","car","arcgis","existing"
"1263","2025-07-15 22:04:00","1752616980000","1752617040000","Epe","Gronau","foot","arcgis","existing"
"1264","2025-07-15 22:00:00","1752444300000","1752616800000","Lola and Raul","RaststÃƒÂ¤tte","friends","arcgis","existing"
"1265","2025-07-15 22:01:00","1752616800000","1752616860000","RaststÃƒÂ¤tte","Duisburg","car","arcgis","existing"
"1266","2025-07-15 22:07:00","1752617160000","1752617220000","Enschede","Enschede - Marie","foot","arcgis","existing"
"1267","2025-07-15 22:06:00","1752617100000","1752617160000","Lucia","Enschede","car","arcgis","existing"
"1268","2025-07-17 22:00:00","1752703200000","1752789600000","Liege, Maries parents","Aire de Tignee","friends","arcgis","existing"
"1269","2025-07-17 22:02:00","1752789660000","1752789720000","Marc","Aire de Verlaine","car","arcgis","existing"
"1270","2025-07-19 22:09:00","1752962820000","1752962940000","Guingamp","Lannion","car","arcgis","existing"
"1271","2025-07-23 22:00:00","1753221660000","1753308000000","Tregastel","Tregastel","foot","arcgis","existing"
"1272","2025-07-17 22:06:00","1752789900000","1752789960000","Aire de Saint Ghislain","Saint Ghislain","foot","arcgis","existing"
"1273","2025-07-17 22:08:00","1752790020000","1752790080000","Vilerot","Saint Ghislain","foot","arcgis","existing"
"1274","2025-07-18 22:00:00","1752790080000","1752876000000","Saint Ghislain","Aire de Saint Ghislain","foot","arcgis","existing"
"1275","2025-07-17 22:07:00","1752789960000","1752790020000","Saint Ghislain","Vilerot","car","arcgis","existing"
"1276","2025-07-18 22:06:00","1752876300000","1752876360000","Carpiquet","Centre commercial","foot","arcgis","existing"
"1277","2025-07-16 22:00:00","1752617220000","1752703200000","Enschede - Marie","Liege, Maries parents","friends","arcgis","existing"
"1278","2025-07-18 22:09:00","1752876480000","1752876540000","Colleville","Omaha beach","foot","arcgis","existing"
"1279","2025-07-19 22:05:00","1752962580000","1752962700000","Subles","La masse","car","arcgis","existing"
"1280","2025-07-19 22:00:00","1752876540000","1752962400000","Omaha beach","American cemetery","foot","arcgis","existing"
"1281","2025-07-18 22:07:00","1752876360000","1752876420000","Centre commercial","Bayeux","car","arcgis","existing"
"1282","2025-07-24 22:00:00","1753308000000","1753394400000","Tregastel","Perros Guirec","foot","arcgis","existing"
"1283","2025-07-19 22:10:00","1752962940000","1752963000000","Lannion","Lannion, house of Denis and Yannick","foot","arcgis","existing"
"1284","2025-07-22 22:00:00","1753135200000","1753221600000","Lannion, house of Yann","Trebeurden","car","arcgis","existing"
"1285","2025-07-19 22:02:00","1752962460000","1752962520000","Le cavee","Bayeux","car","arcgis","existing"
"1286","2025-07-19 22:06:00","1752962700000","1752962760000","La masse","Aire de la Vallee de la Vire Gouvets","car","arcgis","existing"
"1287","2025-07-19 22:03:00","1752962520000","1752962580000","Bayeux","Subles","car","arcgis","existing"
"1288","2025-07-19 22:01:00","1752962400000","1752962460000","American cemetery","Le cavee","car","arcgis","existing"
"1289","2025-07-18 22:08:00","1752876420000","1752876480000","Bayeux","Colleville","car","arcgis","existing"
"1290","2025-07-21 22:00:00","1753048800000","1753135200000","Trebeurden","Lannion, house of Yann","car","arcgis","existing"
"1291","2025-07-19 22:07:00","1752962760000","1752962820000","Aire de la Vallee de la Vire Gouvets","Guingamp","car","arcgis","existing"
"1292","2025-07-22 22:01:00","1753221600000","1753221660000","Trebeurden","Tregastel","foot","arcgis","existing"
"1293","2025-07-17 22:01:00","1752789600000","1752789660000","Aire de Tignee","Marc","car","arcgis","existing"
"1294","2025-07-20 22:00:00","1752963000000","1753048800000","Lannion, house of Denis and Yannick","Trebeurden","foot","arcgis","existing"
"1295","2025-07-17 22:05:00","1752789840000","1752789900000","Aire de Spy","Aire de Saint Ghislain","car","arcgis","existing"
"1296","2025-07-18 22:03:00","1752876060000","1752876180000","Caen","Caen","car","arcgis","existing"
"1297","2025-07-17 22:04:00","1752789720000","1752789840000","Aire de Verlaine","Aire de Spy","truck","arcgis","existing"
"1298","2025-07-18 22:05:00","1752876180000","1752876300000","Caen","Carpiquet","car","arcgis","existing"
"1299","2025-07-18 22:01:00","1752876000000","1752876060000","Aire de Saint Ghislain","Caen","car","arcgis","existing"
"1300","2025-07-26 22:06:00","1753567500000","1753567560000","Treguier","Lannion","car","arcgis","existing"
"1301","2025-07-27 22:00:00","1753567620000","1753653600000","Lannion, house of Denis and Yannick","Lannion","foot","arcgis","existing"
"1302","2025-07-26 22:00:00","1753481100000","1753567200000","Port Blanc","Port Blanc","foot","arcgis","existing"
"1303","2025-07-26 22:02:00","1753567260000","1753567320000","Penvenan","Porz Scaff","car","arcgis","existing"
"1304","2025-07-25 22:05:00","1753481040000","1753481100000","Port Blanc","Port Blanc","foot","arcgis","existing"
"1305","2025-07-26 22:07:00","1753567560000","1753567620000","Lannion","Lannion, house of Denis and Yannick","foot","arcgis","existing"
"1306","2025-07-25 22:04:00","1753480980000","1753481040000","Penvenan","Port Blanc","car","arcgis","existing"
"1307","2025-07-26 22:03:00","1753567320000","1753567380000","Porz Scaff","Keravel","foot","arcgis","existing"
"1308","2025-07-26 22:01:00","1753567200000","1753567260000","Port Blanc","Penvenan","car","arcgis","existing"
"1309","2025-07-27 22:01:00","1753653600000","1753653660000","Lannion","Begard","car","arcgis","existing"
"1310","2025-07-27 22:02:00","1753653660000","1753653720000","Begard","Saint Brieuc","friends","arcgis","existing"
"1311","2025-07-26 22:05:00","1753567440000","1753567500000","Treguier","Treguier","foot","arcgis","existing"
"1312","2025-07-25 22:01:00","1753480800000","1753480860000","Nantouar","Louannec","car","arcgis","existing"
"1313","2025-07-26 22:04:00","1753567380000","1753567440000","Keravel","Treguier","car","arcgis","existing"
"1314","2025-07-25 22:03:00","1753480860000","1753480980000","Louannec","Penvenan","car","arcgis","existing"
"1315","2025-07-25 22:00:00","1753394400000","1753480800000","Perros Guirec","Nantouar","foot","arcgis","existing"
"1316","2025-07-27 22:04:20","1753653840000","1753653860000","Saint Alban","La Croix des Landes","car","arcgis","existing"
"1317","2025-07-27 22:05:00","1753653890000","1753653900000","La Couture","Erqui","car","arcgis","existing"
"1318","2025-07-27 22:04:50","1753653860000","1753653890000","La Croix des Landes","La Couture","car","arcgis","existing"
"1319","2025-07-27 22:04:00","1753653720000","1753653840000","Saint Brieuc","Saint Alban","car","arcgis","existing"
"1320","2025-07-27 22:07:00","1753653960000","1753654020000","Matignon","Tregon","car","arcgis","existing"
"1321","2025-07-27 22:08:00","1753654020000","1753654080000","Tregon","St Malo","car","arcgis","existing"
"1322","2025-07-28 22:09:00","1753740480000","1753740540000","Angers","Peage de Restigne","car","arcgis","existing"
"1323","2025-07-27 22:09:00","1753654080000","1753654140000","St Malo","Les Portes Rouges","car","arcgis","existing"
